"","","","validation_labels_k"
"135",0.835739970207214,1,1
"136",0.642374932765961,1,1
"137",0.98692524433136,1,1
"138",0.999283969402313,1,1
"139",0.998116016387939,1,1
"140",0.979089438915253,1,1
"141",0.535426080226898,1,1
"142",0.856207549571991,1,1
"143",0.914503872394562,1,1
"144",0.0183775462210178,0,0
"145",0.0330630950629711,0,0
"146",0.0603569783270359,0,0
"147",0.370100498199463,0,1
"148",0.0911251828074455,0,0
"149",0.0410683117806911,0,0
"150",0.0322256200015545,0,0
"151",0.382376551628113,0,1
"152",0.856406271457672,1,1
"153",0.681567668914795,1,1
"154",0.774811625480652,1,1
"155",0.773507833480835,1,0
"156",0.993644595146179,1,1
"157",0.248587027192116,0,0
"158",0.819956302642822,1,1
"159",0.989562213420868,1,1
"160",0.997037529945374,1,1
"161",0.656748712062836,1,1
"162",0.969554305076599,1,1
"163",0.104017987847328,0,0
"164",0.982316434383392,1,1
"165",0.689666271209717,1,1
"166",0.980876624584198,1,1
"167",0.95911568403244,1,1
"168",0.0995389819145203,0,1
"169",0.502235293388367,1,1
"170",0.956169068813324,1,1
"171",0.622125327587128,1,1
"172",0.989107072353363,1,1
"173",0.953760862350464,1,1
"174",0.660187602043152,1,1
"175",0.273137480020523,0,1
"176",0.0314872339367867,0,0
"177",0.773833274841309,1,1
"178",0.0601541288197041,0,0
"179",0.588928461074829,1,0
"180",0.0871890932321548,0,0
"181",0.414369612932205,0,0
"182",0.294304400682449,0,0
"183",0.252553969621658,0,0
"184",0.98206502199173,1,1
"185",0.558355808258057,1,1
"186",0.0942697748541832,0,0
"187",0.697226107120514,1,1
"188",0.0926541388034821,0,1
"189",0.956346750259399,1,1
"190",0.0890462324023247,0,0
"191",0.0244743581861258,0,0
"192",0.0603569522500038,0,0
"193",0.0628764629364014,0,0
"194",0.0993988811969757,0,0
"195",0.760483860969543,1,1
"196",0.0225736610591412,0,0
"197",0.0847872495651245,0,0
"198",0.593360364437103,1,0
"199",0.96169114112854,1,1
"200",0.14864493906498,0,0
"201",0.462822705507278,0,1
"202",0.0342461951076984,0,1
"203",0.117200918495655,0,0
"204",0.922766983509064,1,1
"205",0.0962110161781311,0,0
"206",0.0257759932428598,0,0
"207",0.778291583061218,1,1
"208",0.167156353592873,0,0
"209",0.0269616357982159,0,0
"210",0.376315623521805,0,0
"211",0.651583671569824,1,1
"212",0.716253340244293,1,1
