"","","","validation_labels_k"
"228",0.99774581193924,1,1
"229",0.981421709060669,1,1
"230",0.937226593494415,1,1
"231",0.998092114925385,1,1
"232",0.966596961021423,1,1
"233",0.969361364841461,1,1
"234",0.993532061576843,1,1
"235",0.99912303686142,1,1
"236",0.103177405893803,0,0
"237",0.853912532329559,1,0
"238",0.214777454733849,0,0
"239",0.577574610710144,1,0
"240",0.138396680355072,0,0
"241",0.758518218994141,1,1
"242",0.0349870100617409,0,0
"243",0.0949551090598106,0,0
"244",0.096193939447403,0,0
"245",0.936440527439117,1,1
"246",0.0509076789021492,0,0
"247",0.980845987796783,1,1
"248",0.0187742859125137,0,0
"249",0.728505790233612,1,0
"250",0.329955577850342,0,0
"251",0.963861703872681,1,1
"252",0.907917737960815,1,0
"253",0.502965271472931,1,0
"254",0.989939987659454,1,1
"255",0.0384049750864506,0,0
"256",0.996173799037933,1,0
"257",0.251221090555191,0,0
"258",0.151498019695282,0,0
"259",0.206101715564728,0,0
"260",0.0948262363672256,0,0
"261",0.122586414217949,0,0
"262",0.0172035191208124,0,0
"263",0.574742078781128,1,0
"264",0.275611042976379,0,0
"265",0.126119524240494,0,0
"266",0.291654258966446,0,0
"267",0.993762671947479,1,1
"268",0.729886651039124,1,0
"269",0.1767288595438,0,0
"270",0.995879292488098,1,1
"271",0.663760900497437,1,0
"272",0.99760890007019,1,1
"273",0.119377456605434,0,0
"274",0.0330204404890537,0,0
"275",0.988172471523285,1,1
"276",0.0174767263233662,0,0
"277",0.0118308626115322,0,0
"278",0.55615496635437,1,0
"279",0.98525595664978,1,1
"280",0.0172370821237564,0,0
"281",0.230115309357643,0,0
"282",0.0698677897453308,0,0
"283",0.07651137560606,0,0
"284",0.210112944245338,0,0
"285",0.0441018268465996,0,0
"286",0.119802318513393,0,0
"287",0.0972957909107208,0,0
"288",0.1924879103899,0,0
"289",0.0307344477623701,0,0
"290",0.996802806854248,1,1
"291",0.691690504550934,1,0
"292",0.139972373843193,0,0
"293",0.00808553397655487,0,0
"294",0.0174767263233662,0,0
"295",0.999153614044189,1,1
"296",0.985558152198792,1,1
"297",0.992389619350433,1,1
"298",0.996395766735077,1,1
"299",0.261463820934296,0,0
"300",0.0411314740777016,0,0
"301",0.798171281814575,1,1
"302",0.960992038249969,1,0
"303",0.230115309357643,0,0
"304",0.635239362716675,1,0
"305",0.568454325199127,1,0
"306",0.603567659854889,1,0
