"","","","validation_labels_k"
"118",0.000118237730930559,0,0
"119",0.00880601722747087,0,0
"120",0.707634270191193,1,0
"121",0.91418844461441,1,0
"122",0.00211756676435471,0,1
"123",0.952775716781616,1,1
"124",0.926578938961029,1,1
"125",0.535037279129028,1,0
"126",0.874356508255005,1,1
"127",0.473710298538208,0,0
"128",0.17822676897049,0,0
"129",0.967835962772369,1,1
"130",0.000410478794947267,0,0
"131",0.000294505269266665,0,0
"132",0.000601470936089754,0,0
"133",0.00362546253018081,0,0
"134",2.59138996625552e-05,0,0
"135",0.000544112408533692,0,0
"136",6.12267285760026e-06,0,0
"137",7.93607796367723e-06,0,0
"138",0.0038940014783293,0,0
"139",0.0083679212257266,0,0
"140",0.00102373084519058,0,0
"141",0.747985422611237,1,1
"142",0.993339717388153,1,1
"143",0.000629063346423209,0,0
"144",0.777942001819611,1,1
"145",0.00199448480270803,0,0
"146",0.184083297848701,0,0
"147",0.000237774438573979,0,0
"148",0.894850075244904,1,1
"149",0.938084125518799,1,1
"150",1.00267943707877e-05,0,0
"151",0.282889932394028,0,0
"152",1.32010518427705e-05,0,0
"153",3.69875283467991e-06,0,0
"154",0.000124701036838815,0,0
"155",0.353502780199051,0,0
"156",0.804318845272064,1,1
"157",0.946601331233978,1,1
"158",0.963905692100525,1,1
"159",3.32845229422674e-05,0,0
"160",0.969806492328644,1,1
"161",0.00062906212406233,0,0
"162",5.13103223056532e-05,0,0
"163",1.66466611517535e-06,0,0
"164",0.000130257438286208,0,0
"165",0.999769270420074,1,1
"166",0.849395871162415,1,1
"167",0.89698737859726,1,1
"168",0.988359928131104,1,1
"169",0.96349835395813,1,1
"170",1.16352830445976e-05,0,0
"171",0.000777131994254887,0,0
"172",0.98963588476181,1,1
"173",0.977612912654877,1,1
"174",0.952071309089661,1,1
"175",0.998167634010315,1,1
"176",0.882761061191559,1,1
"177",0.999849796295166,1,1
"178",0.904250800609589,1,1
"179",8.16094325273298e-06,0,0
"180",0.00202120374888182,0,0
"181",1.97138506337069e-05,0,0
"182",0.835372686386108,1,0
"183",0.000539376051165164,0,0
"184",6.47589217805944e-07,0,0
"185",3.06874540001445e-06,0,0
"186",0.730579853057861,1,1
"187",0.987124443054199,1,1
"188",0.000207614881219342,0,0
"189",0.00598431657999754,0,0
"190",0.000182769406819716,0,0
"191",0.704637408256531,1,0
"192",0.422201901674271,0,0
"193",0.0139610385522246,0,0
"194",0.0019553997553885,0,0
"195",0.0867417007684708,0,1
"196",7.41745623145107e-07,0,0
"197",0.00111998943611979,0,0
"198",0.521629214286804,1,1
"199",0.961604535579681,1,1
