"","","","validation_labels_k"
"74",0.0477106608450413,0,0
"75",0.778297781944275,1,1
"76",0.0821390151977539,0,0
"77",0.993089020252228,1,0
"78",0.0168537050485611,0,0
"79",0.0134905325248837,0,1
"80",0.998609304428101,1,1
"81",0.996218264102936,1,1
"82",0.995745718479156,1,1
"83",0.997404515743256,1,1
"84",0.999283015727997,1,1
"85",0.112946145236492,0,1
"86",0.999763667583466,1,1
"87",0.00794913899153471,0,0
"88",0.999828100204468,1,1
"89",0.0207197014242411,0,1
"90",0.00537877110764384,0,0
"91",0.00422679213806987,0,0
"92",0.328715056180954,0,1
"93",0.0166169032454491,0,0
"94",0.00254384754225612,0,0
"95",0.00253394432365894,0,0
"96",0.00415513478219509,0,0
"97",0.999650359153748,1,1
"98",0.00452914135530591,0,0
"99",0.979727804660797,1,1
"100",0.0045647812075913,0,0
"101",0.0129165695980191,0,0
"102",0.0230987258255482,0,0
"103",0.00237420829944313,0,0
"104",0.0107266930863261,0,0
"105",0.0129272798076272,0,0
"106",0.00782117806375027,0,0
"107",0.619483649730682,1,1
"108",0.0191674791276455,0,0
"109",0.00826471671462059,0,0
"110",0.0672442242503166,0,0
"111",0.00293765589594841,0,0
"112",0.998572826385498,1,1
"113",0.0782891884446144,0,0
"114",0.999645113945007,1,1
"115",0.514539361000061,1,1
"116",0.0136243533343077,0,1
"117",0.766687750816345,1,0
"118",0.0620217397809029,0,0
"119",0.920559644699097,1,1
"120",0.130651295185089,0,0
"121",0.988854825496674,1,0
"122",0.0190235078334808,0,0
"123",0.00252315169200301,0,0
"124",0.999785840511322,1,1
"125",0.983280420303345,1,0
"126",0.00518736476078629,0,0
"127",0.00450242403894663,0,0
"128",0.00277327513322234,0,0
"129",0.0021582106128335,0,0
"130",0.0102751608937979,0,0
"131",0.81809937953949,1,0
"132",0.92686927318573,1,1
"133",0.99667227268219,1,1
"134",0.0194514002650976,0,0
"135",0.00407606642693281,0,0
"136",0.0287984479218721,0,0
"137",0.166982173919678,0,0
"138",0.997531235218048,1,1
"139",0.0182337276637554,0,0
"140",0.00221528694964945,0,0
"141",0.0131758050993085,0,0
"142",0.998756885528564,1,1
"143",0.972713112831116,1,1
"144",0.998990476131439,1,1
"145",0.994920313358307,1,1
"146",0.0262720678001642,0,0
"147",0.999557316303253,1,1
"148",0.996574401855469,1,1
"149",0.971679925918579,1,1
"150",0.996206164360046,1,1
"151",0.992250978946686,1,1
"152",0.999399423599243,1,1
"153",0.00229489780031145,0,0
"154",0.995892763137817,1,1
"155",0.99426805973053,1,1
"156",0.00459778169170022,0,0
"157",0.00233413185924292,0,0
"158",0.0225067138671875,0,0
"159",0.00239110528491437,0,0
"160",0.00251729972660542,0,0
"161",0.997995376586914,1,1
"162",0.00285503757186234,0,0
"163",0.0982243344187737,0,0
"164",0.998333394527435,1,1
"165",0.00431538466364145,0,0
"166",0.0127110881730914,0,0
"167",0.0124984122812748,0,0
"168",0.00254403869621456,0,0
"169",0.995549559593201,1,1
"170",0.496482670307159,0,1
"171",0.99871289730072,1,1
"172",0.0222260430455208,0,0
"173",0.999113023281097,1,1
"174",0.997825801372528,1,1
"175",0.998237013816833,1,1
"176",0.799385488033295,1,1
"177",0.994409739971161,1,0
"178",0.998996794223785,1,0
"179",0.999123513698578,1,1
"180",0.995499789714813,1,1
"181",0.855550289154053,1,1
"182",0.925250709056854,1,1
"183",0.997468709945679,1,1
"184",0.252371340990067,0,0
"185",0.961309432983398,1,0
"186",0.00259519717656076,0,0
"187",0.00433420296758413,0,0
"188",0.998195350170135,1,1
"189",0.998022437095642,1,1
"190",0.624841928482056,1,1
"191",0.00290741771459579,0,0
"192",0.961683034896851,1,1
"193",0.867332458496094,1,1
"194",0.0196276661008596,0,0
"195",0.0211712960153818,0,0
"196",0.00475919572636485,0,0
"197",0.00226456020027399,0,0
"198",0.00470586121082306,0,0
"199",0.00313062150962651,0,0
"200",0.00297931977547705,0,0
"201",0.00425914255902171,0,0
"202",0.0181644689291716,0,0
"203",0.988067388534546,1,0
"204",0.00541441049426794,0,0
"205",0.00465267151594162,0,0
"206",0.00399139663204551,0,0
"207",0.973337590694427,1,0
"208",0.0158341284841299,0,0
"209",0.880967319011688,1,0
"210",0.730007112026215,1,1
"211",0.00232218019664288,0,0
"212",0.0631900206208229,0,0
"213",0.0337305776774883,0,0
"214",0.015226905234158,0,0
"215",0.0140570951625705,0,0
"216",0.00412625819444656,0,0
"217",0.0186404250562191,0,0
"218",0.063990093767643,0,0
"219",0.19549834728241,0,1
"220",0.463102847337723,0,1
"221",0.38447380065918,0,1
"222",0.903866350650787,1,0
"223",0.999792158603668,1,1
"224",0.00829489249736071,0,0
"225",0.00443632761016488,0,0
"226",0.0156369544565678,0,0
"227",0.925939381122589,1,0
"228",0.986519455909729,1,1
"229",0.000533183861989528,0,0
"230",0.00303399213589728,0,0
"231",0.00396734150126576,0,0
"232",0.0960569903254509,0,0
"233",0.00370232830755413,0,0
"234",0.00134123023599386,0,0
"235",0.00702246092259884,0,0
"236",0.0812503919005394,0,0
"237",0.00574371824041009,0,0
"238",0.00246237916871905,0,0
"239",0.997661590576172,1,1
"240",0.00340293603949249,0,0
"241",0.00288608530536294,0,0
"242",0.00289446511305869,0,0
"243",0.00585402734577656,0,0
"244",0.00277391588315368,0,0
"245",0.998500466346741,1,1
"246",0.87707108259201,1,1
"247",0.999491572380066,1,1
"248",0.659776866436005,1,0
"249",0.00035452118027024,0,0
"250",0.0764267146587372,0,0
"251",0.00250962213613093,0,0
"252",0.00232010311447084,0,0
"253",0.00304382271133363,0,0
"254",0.0178599935024977,0,0
"255",0.00252085691317916,0,0
"256",0.00999203789979219,0,0
