"","","","validation_labels_k"
"1",0.0166015215218067,0,0
"2",0.00133143726270646,0,0
"3",0.00561675988137722,0,1
"4",0.000433505629189312,0,0
"5",0.955011487007141,1,1
"6",0.947267293930054,1,1
"7",0.774990499019623,1,1
"8",0.00572859775274992,0,0
"9",0.97877699136734,1,1
"10",0.349320709705353,0,1
"11",0.0042293700389564,0,0
"12",0.999298572540283,1,1
"13",0.946271300315857,1,1
"14",0.993222951889038,1,1
"15",0.00796339195221663,0,0
"16",0.563775599002838,1,1
"17",0.225651860237122,0,0
"18",0.0109655745327473,0,0
"19",0.00381527305580676,0,0
"20",0.000564481248147786,0,0
"21",0.000755926943384111,0,0
"22",0.000762029900215566,0,0
"23",0.0104310782626271,0,0
"24",0.000725401740055531,0,0
"25",0.000776332919485867,0,0
"26",0.00107409292832017,0,0
"27",0.000819890352431685,0,0
"28",0.986739993095398,1,1
"29",0.562005698680878,1,1
"30",0.997044265270233,1,1
"31",0.00958777964115143,0,0
"32",0.0581689029932022,0,0
"33",0.478962033987045,0,0
"34",0.00471639912575483,0,0
"35",0.985497057437897,1,0
"36",0.0253684334456921,0,0
"37",0.997669398784637,1,1
"38",0.0116323363035917,0,0
"39",0.920154750347137,1,1
"40",0.039637241512537,0,0
"41",0.00468103820458055,0,0
"42",0.00428916933014989,0,0
"43",0.00309497816488147,0,0
"44",0.0282367747277021,0,0
"45",0.00229325494728982,0,0
"46",0.00349392765201628,0,0
"47",0.0341039597988129,0,0
"48",0.0182771589607,0,0
"49",0.453498095273972,0,0
"50",0.998293220996857,1,1
"51",0.00295016006566584,0,1
"52",0.300768136978149,0,0
"53",0.998860716819763,1,1
"54",0.991062164306641,1,1
"55",0.00236099911853671,0,0
"56",0.00206034979782999,0,0
"57",0.0272355899214745,0,0
"58",0.978984832763672,1,1
"59",0.676323533058167,1,1
"60",0.000597708974964917,0,0
"61",0.00382433272898197,0,0
"62",0.00147734140045941,0,0
"63",0.00925854779779911,0,0
"64",0.0114654889330268,0,0
"65",0.00129503395874053,0,0
"66",0.000774226617068052,0,0
"67",0.00499372370541096,0,0
"68",0.000761911913286895,0,0
"69",0.000776332919485867,0,0
"70",0.000440721138147637,0,0
"71",0.000423582590883598,0,0
"72",0.0121775101870298,0,0
"73",0.00091655645519495,0,0
"74",0.0037295650690794,0,0
"75",0.928617358207703,1,1
"76",0.00102380302269012,0,0
"77",0.000893815129529685,0,0
"78",0.000557279272470623,0,0
"79",0.0689379498362541,0,0
"80",0.00060036382637918,0,0
"81",0.912240505218506,1,1
"82",0.00339846755377948,0,0
"83",0.00604814104735851,0,0
"84",0.000926316890399903,0,0
"85",0.00293170777149498,0,0
"86",0.000607185822445899,0,0
"87",0.052773866802454,0,0
"88",0.993151903152466,1,1
"89",0.000708543171640486,0,0
"90",0.0248649679124355,0,0
"91",0.0022663192357868,0,0
"92",0.000458956870716065,0,0
"93",0.00390226277522743,0,0
"94",0.00230026221834123,0,0
"95",0.0706994086503983,0,0
"96",0.00306995678693056,0,0
"97",0.000731336127500981,0,0
"98",0.000560215557925403,0,0
"99",0.0579667836427689,0,0
"100",0.974257469177246,1,1
"101",0.000807322445325553,0,0
"102",0.0027571190148592,0,0
"103",0.000582143838983029,0,0
"104",0.00102776382118464,0,0
"105",0.000582143838983029,0,0
"106",0.00128048623446375,0,0
"107",0.000770000740885735,0,0
"108",0.00115838251076639,0,0
"109",0.688396155834198,1,1
"110",0.000900062790606171,0,0
"111",0.000450269464636222,0,0
"112",0.000742655422072858,0,0
"113",0.0102059803903103,0,0
"114",0.00459072273224592,0,0
"115",0.748773038387299,1,0
"116",0.00867785234004259,0,0
"117",0.000800795620307326,0,0
"118",0.0118993809446692,0,0
"119",0.000733487599063665,0,0
"120",0.000825728697236627,0,0
"121",0.0017622378654778,0,0
