"","","","validation_labels_k"
"117",0.00481581408530474,0,0
"118",0.00453126151114702,0,0
"119",0.00268478505313396,0,0
"120",0.00243631424382329,0,0
"121",0.00222865375690162,0,0
"122",0.00268994946964085,0,0
"123",0.00663688313215971,0,0
"124",0.00260663684457541,0,0
"125",0.00314603163860738,0,0
"126",0.183666706085205,0,1
"127",0.0032756996806711,0,0
"128",0.999206840991974,1,1
"129",0.998597919940948,1,1
"130",0.998148798942566,1,1
"131",0.994465529918671,1,1
"132",0.00483202794566751,0,0
"133",0.0737179517745972,0,0
"134",0.998396575450897,1,1
"135",0.998152911663055,1,1
"136",0.99818629026413,1,1
"137",0.998327195644379,1,1
"138",0.998542547225952,1,1
"139",0.0064300000667572,0,0
"140",0.00514062820002437,0,0
"141",0.00379902590066195,0,0
"142",0.00234658806584775,0,0
"143",0.00292668747715652,0,0
"144",0.00300083425827324,0,0
"145",0.00270909420214593,0,0
"146",0.000445168145233765,0,0
"147",0.971192002296448,1,1
"148",0.00056467525428161,0,0
"149",0.146416783332825,0,1
"150",0.0124683799222112,0,0
"151",0.998266160488129,1,1
"152",0.165802031755447,0,0
"153",0.986104786396027,1,1
"154",0.998216331005096,1,1
"155",0.998447775840759,1,1
"156",0.995324611663818,1,1
"157",0.998540759086609,1,1
"158",0.00286929425783455,0,0
"159",0.998240828514099,1,1
"160",0.000842109322547913,0,0
"161",0.99792492389679,1,0
"162",0.000472748302854598,0,0
"163",0.118685603141785,0,1
"164",0.0107069574296474,0,0
"165",0.992094695568085,1,1
"166",0.998486280441284,1,1
"167",0.0912278518080711,0,1
"168",0.131626307964325,0,0
"169",0.992812693119049,1,1
"170",0.00294976332224905,0,0
"171",0.999862790107727,1,1
"172",0.00232899654656649,0,0
"173",0.998342752456665,1,1
"174",0.998760938644409,1,1
"175",0.00223592133261263,0,0
"176",0.00311367306858301,0,0
"177",0.00396402645856142,0,0
"178",0.995920300483704,1,1
"179",0.0031463170889765,0,0
"180",0.0107214776799083,0,0
"181",0.0661670193076134,0,1
"182",0.991433024406433,1,0
"183",0.00324510131031275,0,0
"184",0.998286664485931,1,1
"185",0.0175161939114332,0,0
"186",0.637393832206726,1,1
"187",0.998234748840332,1,1
"188",0.00255685462616384,0,0
"189",0.002977259689942,0,0
"190",0.998202204704285,1,1
"191",0.00356223969720304,0,0
"192",0.0057727349922061,0,0
"193",0.023506760597229,0,0
"194",0.998384714126587,1,1
"195",0.998396217823029,1,1
"196",0.99747109413147,1,1
"197",0.00232902076095343,0,0
"198",0.00349467969499528,0,0
"199",0.00250982725992799,0,0
"200",0.998209953308105,1,1
"201",0.00396065786480904,0,0
"202",0.998471558094025,1,1
"203",0.998275279998779,1,1
"204",0.194898769259453,0,1
"205",0.0088533703237772,0,0
"206",0.00227207853458822,0,0
"207",0.998277425765991,1,1
"208",0.998479783535004,1,1
"209",0.0026401593349874,0,0
"210",0.00264524575322866,0,0
"211",0.998722970485687,1,1
"212",0.0036937864497304,0,0
"213",0.998514950275421,1,1
"214",0.00925933010876179,0,0
"215",0.00548881385475397,0,0
"216",0.00257854838855565,0,0
