"","","","validation_labels_k"
"118",0.000584141409490258,0,0
"119",0.0120548354461789,0,0
"120",0.0112915020436049,0,0
"121",0.0117787923663855,0,0
"122",0.0112409982830286,0,0
"123",0.0115496376529336,0,0
"124",0.424277484416962,0,1
"125",0.995267808437347,1,1
"126",0.341783046722412,0,0
"127",0.992901265621185,1,1
"128",0.0116235846653581,0,0
"129",0.0111455330625176,0,0
"130",0.996715188026428,1,1
"131",0.0114906411617994,0,0
"132",0.997739195823669,1,1
"133",0.997409999370575,1,1
"134",0.994644999504089,1,1
"135",0.998131096363068,1,1
"136",0.433915585279465,0,1
"137",0.825589120388031,1,0
"138",0.99428778886795,1,1
"139",0.996894121170044,1,1
"140",0.998078942298889,1,1
"141",0.99790894985199,1,1
"142",0.997177004814148,1,1
"143",0.998183071613312,1,1
"144",0.997323751449585,1,1
"145",0.997778236865997,1,1
"146",0.998103976249695,1,1
"147",0.997758090496063,1,1
"148",0.0116289313882589,0,0
"149",0.0117024695500731,0,0
"150",0.0115009592846036,0,0
"151",0.0117246154695749,0,0
"152",0.011582788079977,0,0
"153",0.0113588543608785,0,0
"154",0.0116230146959424,0,0
"155",0.01169562805444,0,0
"156",0.0116437608376145,0,0
"157",0.602373242378235,1,0
"158",0.0113607021048665,0,0
"159",0.0116985430940986,0,0
"160",0.0121959773823619,0,0
"161",0.996622920036316,1,1
"162",0.997515320777893,1,1
"163",0.997614741325378,1,1
"164",0.997844338417053,1,1
"165",0.0115077206864953,0,0
"166",0.995904147624969,1,1
"167",0.997592747211456,1,1
"168",0.996626019477844,1,1
"169",0.0181788895279169,0,0
"170",0.996740758419037,1,1
"171",0.998354315757751,1,1
"172",0.0137797454372048,0,0
"173",0.0121731348335743,0,0
"174",0.998405039310455,1,1
"175",0.997374892234802,1,1
"176",0.989949107170105,1,1
"177",0.996365785598755,1,1
"178",0.320004552602768,0,1
"179",0.0118228048086166,0,0
"180",0.0113235292956233,0,0
"181",0.997214496135712,1,1
"182",0.997679531574249,1,1
"183",0.0113740181550384,0,0
"184",0.998112440109253,1,1
"185",0.0112734800204635,0,0
"186",0.997857391834259,1,1
"187",0.0114305149763823,0,0
"188",0.998510420322418,1,1
"189",0.0118206162005663,0,0
