"","","","validation_labels_k"
"1",0.965092241764069,1,0
"2",0.00134676694869995,0,0
"3",0.000146387304994278,0,0
"4",0.00355706922709942,0,0
"5",0.00086946680676192,0,0
"6",0.000543405709322542,0,0
"7",0.00361106358468533,0,0
"8",0.966729283332825,1,0
"9",0.0130677586421371,0,0
"10",0.0194180961698294,0,0
"11",0.000565030844882131,0,0
"12",0.235994026064873,0,0
"13",0.000219650522922166,0,0
"14",0.552922189235687,1,0
"15",0.000197878704057075,0,0
"16",8.0663689004723e-05,0,0
"17",0.000131403779960237,0,0
"18",0.0083063580095768,0,0
"19",0.965664744377136,1,0
"20",0.0628369227051735,0,0
"21",0.96739798784256,1,1
"22",0.646192133426666,1,0
"23",0.000198062931303866,0,0
"24",0.966372072696686,1,1
"25",0.741579353809357,1,0
"26",0.000150952095282264,0,0
"27",0.000146363585372455,0,0
"28",0.00038487117853947,0,0
"29",0.0476445481181145,0,0
"30",0.914115369319916,1,0
"31",0.488365590572357,0,0
"32",0.96426922082901,1,1
"33",0.000145616329973564,0,0
"34",0.0202965103089809,0,0
"35",0.000401431112550199,0,0
"36",0.0107258893549442,0,0
"37",0.000158723370986991,0,0
"38",0.773921310901642,1,0
"39",0.000147933227708563,0,0
"40",0.00800171121954918,0,0
"41",0.000153376400703564,0,0
"42",0.000151967513374984,0,0
"43",0.000171017847605981,0,0
"44",0.000142262593726628,0,0
"45",0.400672167539597,0,0
"46",0.00016123587556649,0,0
"47",0.000145272933878005,0,0
"48",0.000141485128551722,0,0
"49",0.000138928720843978,0,0
"50",0.935849547386169,1,1
"51",0.000529657409060746,0,0
"52",0.000231789817917161,0,0
"53",0.00234795152209699,0,0
"54",0.00060435791965574,0,0
"55",0.394557058811188,0,0
"56",0.00016159878578037,0,0
"57",0.000152401844388805,0,0
"58",0.000536770385224372,0,0
"59",0.0377324223518372,0,0
"60",0.0154702551662922,0,0
"61",0.000275339232757688,0,0
"62",0.000134220725158229,0,0
"63",0.000125936159747653,0,0
"64",0.000822398462332785,0,0
"65",0.940380215644836,1,0
"66",0.00501584960147738,0,0
"67",0.000304823042824864,0,0
"68",0.230304971337318,0,0
"69",0.0201781466603279,0,0
"70",0.963816106319427,1,1
"71",0.000139822077471763,0,0
"72",0.000153690125443973,0,0
"73",0.000133125693537295,0,0
"74",0.000271981320111081,0,0
"75",0.00443969620391726,0,0
"76",0.439004778862,0,0
"77",0.0111371800303459,0,0
"78",0.725187659263611,1,0
"79",0.963170826435089,1,1
"80",0.000365953339496627,0,0
"81",0.00033956064726226,0,0
"82",0.961704313755035,1,0
"83",0.00148081395309418,0,0
"84",0.000140644304337911,0,0
"85",0.000904755317606032,0,0
"86",0.00876083690673113,0,0
"87",0.000824804301373661,0,0
"88",0.671963393688202,1,1
"89",0.0113868676126003,0,0
"90",0.000258104351814836,0,0
"91",0.000884201843291521,0,0
"92",0.000580727064516395,0,0
"93",0.679993629455566,1,0
"94",0.967072904109955,1,1
"95",0.00136165344156325,0,0
"96",0.923620402812958,1,0
"97",0.967386186122894,1,1
"98",0.000158891605678946,0,0
"99",0.000151513624587096,0,0
"100",0.961995542049408,1,0
"101",0.0164807308465242,0,0
"102",0.00756115838885307,0,0
"103",0.000144762962008826,0,0
"104",0.00447115115821362,0,0
"105",0.00866024382412434,0,0
"106",0.000341737846611068,0,0
"107",0.0215912349522114,0,0
"108",0.96658730506897,1,1
"109",0.97753781080246,1,1
"110",0.000137265989906155,0,0
"111",0.000144972233101726,0,0
"112",0.308800488710403,0,0
"113",0.969346344470978,1,0
"114",0.000145533034810796,0,0
"115",0.541854858398438,1,0
"116",0.000104599123005755,0,0
"117",0.16321288049221,0,0
"118",0.000145485304528847,0,0
"119",0.00192989071365446,0,0
"120",0.00308250356465578,0,1
"121",0.00015352682385128,0,0
"122",0.961224675178528,1,0
"123",0.000616896024439484,0,0
"124",0.670081734657288,1,0
"125",0.000258698593825102,0,0
"126",0.000129481224576011,0,0
"127",0.000701470125932246,0,0
"128",0.000998546602204442,0,0
"129",0.979973018169403,1,1
"130",0.000144671066664159,0,0
"131",0.170106187462807,0,0
"132",0.222894415259361,0,0
"133",0.000148053877637722,0,0
"134",0.000592159165535122,0,0
"135",0.000901203660760075,0,0
"136",0.000144078527227975,0,0
"137",0.0052594649605453,0,0
"138",0.000139260970172472,0,0
"139",0.0321387015283108,0,0
"140",0.974933087825775,1,0
"141",0.000153382832650095,0,0
"142",0.000145485304528847,0,0
"143",0.000201703762286343,0,0
"144",0.0202465262264013,0,0
"145",0.0202616658061743,0,0
"146",0.000158220631419681,0,0
"147",0.000146097954711877,0,0
"148",0.000158244321937673,0,0
"149",0.000222146554733627,0,0
"150",0.000113872250949498,0,0
