"","","","validation_labels_k"
"190",0.295627385377884,0,0
"191",0.98976057767868,1,1
"192",0.00278797536157072,0,0
"193",0.966550171375275,1,1
"194",0.374319046735764,0,1
"195",0.704154253005981,1,0
"196",0.00137120333965868,0,0
"197",0.995333611965179,1,1
"198",0.999892354011536,1,1
"199",0.958055675029755,1,1
"200",0.999849200248718,1,1
"201",0.00622182292863727,0,0
"202",0.0737872496247292,0,0
"203",0.99995481967926,1,1
"204",0.999844551086426,1,1
"205",0.987635910511017,1,1
"206",0.982916533946991,1,1
"207",0.00290624867193401,0,0
"208",0.00216294545680285,0,0
"209",0.00186200649477541,0,0
"210",0.99993109703064,1,1
"211",0.862084329128265,1,1
"212",0.329914957284927,0,1
"213",0.975168168544769,1,1
"214",0.999312162399292,1,1
"215",0.667594313621521,1,0
"216",0.991116166114807,1,1
"217",0.991521716117859,1,1
"218",0.00275125284679234,0,0
"219",0.00149952562060207,0,0
"220",0.996245801448822,1,1
"221",0.940295219421387,1,1
"222",0.555896162986755,1,0
"223",0.00216294545680285,0,0
"224",0.00200743391178548,0,0
"225",0.999401211738586,1,1
"226",0.00267737847752869,0,0
"227",0.423604935407639,0,0
"228",0.989385962486267,1,1
"229",0.999937057495117,1,1
"230",0.307184994220734,0,0
"231",0.999835968017578,1,1
"232",0.9991095662117,1,1
"233",0.999839425086975,1,0
"234",0.991725564002991,1,1
"235",0.999725759029388,1,1
"236",0.999944686889648,1,1
"237",0.00387863954529166,0,0
"238",0.960985541343689,1,1
"239",0.00347920251078904,0,0
"240",0.00210317480377853,0,0
"241",0.00152016396168619,0,0
"242",0.00361306313425303,0,0
"243",0.00177780573721975,0,0
"244",0.00184854480903596,0,0
"245",0.00455319741740823,0,0
"246",0.0043203248642385,0,0
"247",0.022174833342433,0,0
"248",0.0835266187787056,0,0
"249",0.0020374960731715,0,0
"250",0.00367600051686168,0,0
"251",0.00216294545680285,0,0
"252",0.00888715405017138,0,0
"253",0.00191265484318137,0,0
"254",0.00216294545680285,0,0
"255",0.548858821392059,1,1
"256",0.00361306313425303,0,0
"257",0.00548089854419231,0,0
"258",0.0135943703353405,0,0
"259",0.00141075742430985,0,0
"260",0.00199498399160802,0,0
